,X,Y,Z,cluster,cell
22268,72.52488002964645,68.82845916787744,-23.949957790552507,6,"Breast cancer cells (PanCK, GATA3)"
22273,64.26739919722587,-60.2094378748389,-22.52976063830716,6,"Breast cancer cells (PanCK, GATA3)"
22281,51.3644041010358,-59.37910969679291,-24.48497753759045,6,"Breast cancer cells (PanCK, GATA3)"
22288,46.30821403456247,25.91424713580261,-21.791518011368883,6,"Breast cancer cells (PanCK, GATA3)"
22304,27.079933214185075,-51.044342232953625,-22.119364266782807,6,"Breast cancer cells (PanCK, GATA3)"
22307,21.069743694833562,102.00910279501761,-23.582487911034434,6,"Breast cancer cells (PanCK, GATA3)"
22311,12.734217379044082,95.38355454940358,-23.894987911034434,6,"Breast cancer cells (PanCK, GATA3)"
22313,3.270086944261493,72.26842773780936,-23.282487911034433,6,"Breast cancer cells (PanCK, GATA3)"
22330,-48.04318903806819,20.648316135856362,-23.06109753670288,6,"Breast cancer cells (PanCK, GATA3)"
22331,-47.78850989368311,-51.45261969302072,-25.30976063830716,6,"Breast cancer cells (PanCK, GATA3)"
22340,-96.39493199854934,-13.802346211315694,-24.294106168295844,6,"Breast cancer cells (PanCK, GATA3)"
22627,104.49892326139701,20.82411827489375,-25.097193793387376,6,"Breast cancer cells (PanCK, GATA3)"
22628,105.33769420023617,-36.87879368459204,-25.36063360639867,6,"Breast cancer cells (PanCK, GATA3)"
22648,89.40513574639107,2.693716114029371,-25.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
22658,82.2130635328902,-24.230067245468263,-23.69787252641905,6,"Breast cancer cells (PanCK, GATA3)"
22677,72.95949986491979,-64.61344403816707,-25.11638621611918,6,"Breast cancer cells (PanCK, GATA3)"
22681,71.10384103495807,48.04921315155411,-25.85668145942153,6,"Breast cancer cells (PanCK, GATA3)"
22682,68.44255071237745,27.147127781726795,-25.537033365579887,6,"Breast cancer cells (PanCK, GATA3)"
22693,65.498106267933,-88.17778804318897,-25.489895318441842,6,"Breast cancer cells (PanCK, GATA3)"
22695,63.469682495323184,-77.91852878392979,-24.524348376150712,6,"Breast cancer cells (PanCK, GATA3)"
22699,59.78568796727933,62.405000627834966,-25.40601732279914,6,"Breast cancer cells (PanCK, GATA3)"
22704,57.62857221775374,75.09437444187665,-24.16635887877637,6,"Breast cancer cells (PanCK, GATA3)"
22705,58.441515515690014,-86.58933623734595,-25.268823314761143,6,"Breast cancer cells (PanCK, GATA3)"
22728,43.13229430212101,-60.14545186085286,-22.782487911034433,6,"Breast cancer cells (PanCK, GATA3)"
22735,35.380822317315676,-50.70247940121368,-24.03310519498505,6,"Breast cancer cells (PanCK, GATA3)"
22738,38.18064595047264,-72.6804335458346,-24.021263421238515,6,"Breast cancer cells (PanCK, GATA3)"
22742,36.31270575113706,47.162866564907404,-24.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
22756,22.875174825852582,83.03891802458088,-24.337807059970604,6,"Breast cancer cells (PanCK, GATA3)"
22757,22.475884045710757,-60.24075100615198,-25.26026568881221,6,"Breast cancer cells (PanCK, GATA3)"
22766,16.200766674818738,54.70118952592941,-23.523802465025046,6,"Breast cancer cells (PanCK, GATA3)"
22776,6.768881244590318,94.95542079590211,-24.2085383312025,6,"Breast cancer cells (PanCK, GATA3)"
22794,-8.928597747006336,85.00584096396938,-25.300975305992417,6,"Breast cancer cells (PanCK, GATA3)"
22798,-10.41187966736942,29.997083030416206,-24.736496349853,6,"Breast cancer cells (PanCK, GATA3)"
22813,-24.00965054548419,29.25882970663622,-23.92777092990236,6,"Breast cancer cells (PanCK, GATA3)"
22816,-24.552687382860654,-52.42805259345357,-25.453916482463004,6,"Breast cancer cells (PanCK, GATA3)"
22841,-43.4974492876226,-6.065195450596434,-24.935821244367766,6,"Breast cancer cells (PanCK, GATA3)"
22846,-50.89699380108016,-38.89678965349498,-22.237767414140023,6,"Breast cancer cells (PanCK, GATA3)"
22907,-88.48169171186504,-55.373074238475226,-25.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
22937,73.16343424651399,-79.80407095260449,-25.781283091757327,6,"Breast cancer cells (PanCK, GATA3)"
22938,69.91907653397362,-31.214303431817086,-26.152910446245702,6,"Breast cancer cells (PanCK, GATA3)"
22939,62.90537122519794,-27.456990322391334,-24.951718680265202,6,"Breast cancer cells (PanCK, GATA3)"
22949,-31.350378580551933,-73.58014494554595,-25.870366698913223,6,"Breast cancer cells (PanCK, GATA3)"
22951,-51.39078262095592,-28.772695450596473,-26.124154577701102,6,"Breast cancer cells (PanCK, GATA3)"
22953,-66.68707891725222,26.587644055576334,-25.89730272584925,6,"Breast cancer cells (PanCK, GATA3)"
23404,131.52921737904404,-39.8918621172632,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23420,122.94964291095897,-51.280230911589285,-26.635679400396135,6,"Breast cancer cells (PanCK, GATA3)"
23423,122.15031326945501,-32.124008235984604,-26.863309828842652,6,"Breast cancer cells (PanCK, GATA3)"
23441,113.2111591266169,-89.5495967450949,-26.752390823655794,6,"Breast cancer cells (PanCK, GATA3)"
23454,102.78792460337871,56.34382863051883,-25.48552973612949,6,"Breast cancer cells (PanCK, GATA3)"
23463,98.9806459504727,95.06718550178448,-26.825345053891578,6,"Breast cancer cells (PanCK, GATA3)"
23464,97.90708971946964,15.639981854368102,-25.125041102523795,6,"Breast cancer cells (PanCK, GATA3)"
23465,98.28699515682189,-21.796306561707524,-26.215821244367767,6,"Breast cancer cells (PanCK, GATA3)"
23470,97.35207452190122,109.98147121607019,-26.59677362532015,6,"Breast cancer cells (PanCK, GATA3)"
23471,97.72727293459963,43.15786010495913,-26.318599022145545,6,"Breast cancer cells (PanCK, GATA3)"
23473,98.04317964319506,-88.63550991600528,-26.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23480,94.31588404571079,56.82813788273688,-26.415821244367766,6,"Breast cancer cells (PanCK, GATA3)"
23481,93.59995811978484,31.96110084569989,-24.286191614738136,6,"Breast cancer cells (PanCK, GATA3)"
23484,92.71904396863948,-69.65841317699329,-25.533354963057555,6,"Breast cancer cells (PanCK, GATA3)"
23488,92.22285374268046,-28.191256056656982,-26.47642730497383,6,"Breast cancer cells (PanCK, GATA3)"
23490,91.43421737904413,113.29397121607019,-26.307487911034436,6,"Breast cancer cells (PanCK, GATA3)"
23491,90.03921737904403,8.691471216070227,-26.602487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23498,87.60180997163667,86.37776751236652,-26.371376799923322,6,"Breast cancer cells (PanCK, GATA3)"
23502,88.83888245081442,-82.35393548249436,-24.8528228392641,6,"Breast cancer cells (PanCK, GATA3)"
23505,86.72826499809167,48.67670931130829,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23509,85.95770222752896,71.16480454940358,-26.415821244367766,6,"Breast cancer cells (PanCK, GATA3)"
23512,83.90921737904404,-67.53281449821549,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23517,78.75207452190119,45.63426624712611,-26.02658728991642,6,"Breast cancer cells (PanCK, GATA3)"
23522,78.33838404571071,63.70647121607021,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23528,76.77994908636111,-27.28438244246638,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23532,76.20691852846932,101.15618385974835,-26.404326991494205,6,"Breast cancer cells (PanCK, GATA3)"
23534,75.1849749548017,25.96025909485809,-26.71885154739807,6,"Breast cancer cells (PanCK, GATA3)"
23540,72.29702225709292,-92.16243122295418,-25.745902545180776,6,"Breast cancer cells (PanCK, GATA3)"
23542,71.79103556086221,40.354198488797465,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23550,68.54103556086221,79.26328939788834,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23551,67.5842173790441,87.80647121607024,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23552,69.53982962394201,-41.50628388597056,-26.33146750287117,6,"Breast cancer cells (PanCK, GATA3)"
23553,67.86728189517311,-51.85401265489753,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23554,66.70510779000296,-76.1240082359846,-26.534542705554983,6,"Breast cancer cells (PanCK, GATA3)"
23559,66.32350309332975,44.959022236478404,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23562,64.35921737904408,58.664804549403584,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23568,62.66240886840575,72.53891802458088,-26.869721953587625,6,"Breast cancer cells (PanCK, GATA3)"
23569,62.6330269028536,36.40289978749877,-26.749154577701102,6,"Breast cancer cells (PanCK, GATA3)"
23570,61.32239567361768,-56.337133435092596,-26.260782484677843,6,"Breast cancer cells (PanCK, GATA3)"
23576,61.78568796727933,104.14029474548192,-26.729546734563847,6,"Breast cancer cells (PanCK, GATA3)"
23577,61.60921737904408,8.081471216070213,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23580,60.0075913627839,49.3172435737938,-25.781674902904353,6,"Breast cancer cells (PanCK, GATA3)"
23581,61.05564595047264,-12.657814498215544,-26.025345053891577,6,"Breast cancer cells (PanCK, GATA3)"
23583,58.42866182348854,-71.47408433948533,-26.749154577701102,6,"Breast cancer cells (PanCK, GATA3)"
23586,58.38699515682191,94.36850825310728,-26.434339762886285,6,"Breast cancer cells (PanCK, GATA3)"
23587,57.43588404571079,1.3348045494035432,-26.7891545777011,6,"Breast cancer cells (PanCK, GATA3)"
23596,55.60921737904408,19.081471216070213,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23599,51.702240634858015,-46.26736599323209,-26.43132512033676,6,"Breast cancer cells (PanCK, GATA3)"
23601,52.48018512097957,35.90405186123155,-26.727649201357014,6,"Breast cancer cells (PanCK, GATA3)"
23603,51.0892173790441,42.38147121607017,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23606,49.50152507135175,26.85070198530093,-26.713257141803666,6,"Breast cancer cells (PanCK, GATA3)"
23607,50.32208866617282,-81.80961789284066,-26.211200782321562,6,"Breast cancer cells (PanCK, GATA3)"
23609,49.35921737904408,61.95647121607021,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23612,47.972853742680456,73.39056212516107,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23613,48.51397928380601,-35.75979862519961,-26.60629743484396,6,"Breast cancer cells (PanCK, GATA3)"
23614,45.00395422114934,16.445506303789557,-25.424593174192328,6,"Breast cancer cells (PanCK, GATA3)"
23615,45.575884045710666,-31.612973228374244,-25.72693235547888,6,"Breast cancer cells (PanCK, GATA3)"
23620,44.9425507123774,-63.6804335458346,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23621,44.24921737904407,-72.0985287839298,-25.962487911034433,6,"Breast cancer cells (PanCK, GATA3)"
23625,44.99504415069771,101.14446334205445,-26.783275312609238,6,"Breast cancer cells (PanCK, GATA3)"
23626,44.86531494001969,-2.662431222954183,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23630,39.241570320220546,37.25794180430546,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23631,40.310709916357496,-51.5006183361686,-26.66457746327324,6,"Breast cancer cells (PanCK, GATA3)"
23637,37.40333502610298,28.993235921952532,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23638,37.25207452190131,-77.03757640297738,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23641,36.32133859116527,84.79359242819146,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23642,36.60921737904408,73.58147121607021,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23643,37.14625441608109,-44.548158413559406,-26.749154577701102,6,"Breast cancer cells (PanCK, GATA3)"
23645,33.0675507123774,91.78980454940358,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23652,34.14533905204786,-33.79685578012749,-24.466518329285385,6,"Breast cancer cells (PanCK, GATA3)"
23653,34.92428587219479,-68.83633700310787,-26.781118048020737,6,"Breast cancer cells (PanCK, GATA3)"
23660,31.660941516975186,63.30560914710475,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23664,29.1497579195846,31.297687432286466,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23667,28.95658580009672,80.62883963712284,-26.49301422682391,6,"Breast cancer cells (PanCK, GATA3)"
23672,28.164772934599625,-61.62223248763348,-26.514586676466532,6,"Breast cancer cells (PanCK, GATA3)"
23683,24.335244776304364,67.5677725859332,-26.274268732952244,6,"Breast cancer cells (PanCK, GATA3)"
23694,19.718308288135006,-70.26398332938436,-26.300669729216253,6,"Breast cancer cells (PanCK, GATA3)"
23696,20.268040908455873,88.04617709842319,-26.77660555809326,6,"Breast cancer cells (PanCK, GATA3)"
23697,18.609217379044082,37.41930905390802,-26.866271694818217,6,"Breast cancer cells (PanCK, GATA3)"
23698,17.47032849015517,-59.21019545059647,-26.665821244367766,6,"Breast cancer cells (PanCK, GATA3)"
23706,14.4297301995569,-37.38006724546818,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23707,13.97128634456135,24.73664362986335,-26.5307637731034,6,"Breast cancer cells (PanCK, GATA3)"
23709,13.432746790808778,91.16382415724672,-26.564840852210907,6,"Breast cancer cells (PanCK, GATA3)"
23712,11.346059484307261,81.06392735642112,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23713,10.488527723871698,36.7538850091737,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23723,7.909217379044094,53.44813788273689,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23726,5.658236986887289,42.17951043175651,-26.219742812995218,6,"Breast cancer cells (PanCK, GATA3)"
23731,1.6092173790440825,22.457618005061022,-26.532029195438103,6,"Breast cancer cells (PanCK, GATA3)"
23736,1.6220378918645793,69.41480454940358,-26.723513552060076,6,"Breast cancer cells (PanCK, GATA3)"
23743,-3.7195497442435794,59.643115051686664,-26.233172842541283,6,"Breast cancer cells (PanCK, GATA3)"
23745,-3.733375213548527,-72.48334359874457,-26.582487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23750,-3.8860207161940252,79.99575693035592,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23751,-5.748580786093498,44.824590482125245,-26.532029195438103,6,"Breast cancer cells (PanCK, GATA3)"
23762,-11.140782620955918,16.44911827489375,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23770,-16.1305086483531,69.5677725859332,-26.28796736308923,6,"Breast cancer cells (PanCK, GATA3)"
23773,-15.747925478098693,-58.954243069644065,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23775,-17.636936467109763,59.95839429299326,-26.83633406488059,6,"Breast cancer cells (PanCK, GATA3)"
23776,-16.110080866569945,48.95866419852632,-26.766698437350225,6,"Breast cancer cells (PanCK, GATA3)"
23779,-18.21045475210343,9.704422035742368,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23780,-18.501893732067003,25.322211956810975,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23786,-21.276496906670218,3.5243283589273915,-26.196773625320148,6,"Breast cancer cells (PanCK, GATA3)"
23802,-27.258707149257816,9.439961782107957,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23804,-29.008964439137742,21.99056212516109,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23806,-29.368055348228665,-7.236710602111657,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23812,-31.06610729628062,-65.20424306964406,-26.71885154739807,6,"Breast cancer cells (PanCK, GATA3)"
23818,-34.294008427407505,8.565342183812163,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23819,-33.099643380449606,-43.46283258139812,-26.55084234141418,6,"Breast cancer cells (PanCK, GATA3)"
23821,-33.574456090343745,-1.7348553145420738,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23822,-35.52041225058554,35.85924899384804,-26.452858281404804,6,"Breast cancer cells (PanCK, GATA3)"
23829,-37.043843845445735,23.428409991580452,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23830,-37.1940613094805,-9.475905833110119,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23832,-38.424115954289334,-68.81852878392976,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23836,-39.23078262095589,-45.07852878392981,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23839,-40.66350989368311,45.08147121607021,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23844,-42.829379112183915,32.43234840905268,-26.661435279455485,6,"Breast cancer cells (PanCK, GATA3)"
23845,-43.48169171186504,-20.554892420293413,-26.391578820125343,6,"Breast cancer cells (PanCK, GATA3)"
23846,-43.624115954289266,-39.42963989504091,-26.61582124436777,6,"Breast cancer cells (PanCK, GATA3)"
23848,-45.810535707375664,13.723446524712244,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23854,-47.39078262095592,-12.453412504860012,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23857,-48.14078262095592,41.414804549403584,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23859,-49.375857247821614,27.753113007114962,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23860,-52.26221119238454,-35.01852878392981,-26.682487911034436,6,"Breast cancer cells (PanCK, GATA3)"
23871,-53.91252175139073,2.80973208563546,-26.843357476251825,6,"Breast cancer cells (PanCK, GATA3)"
23877,-57.538151042008565,-54.84484457340346,-26.64038264787654,6,"Breast cancer cells (PanCK, GATA3)"
23878,-57.39078262095592,31.595489907659044,-26.895572023183966,6,"Breast cancer cells (PanCK, GATA3)"
23879,-57.34250675888694,-68.79439085289528,-26.379039635172365,6,"Breast cancer cells (PanCK, GATA3)"
23881,-59.57682913258384,20.686122378860887,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23884,-61.838151042008576,-1.681686678666665,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23892,-69.44633817651146,-67.96297322837421,-26.793599022145546,6,"Breast cancer cells (PanCK, GATA3)"
23893,-69.12094135111465,-2.5058303712313545,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23894,-68.05974813819734,-37.325425335653904,-26.503177566206848,6,"Breast cancer cells (PanCK, GATA3)"
23908,-79.92019438566183,-50.3499013329494,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
23909,-80.47614847461443,-63.540480003441985,-26.814195228107604,6,"Breast cancer cells (PanCK, GATA3)"
23911,-82.72411595428923,-8.918528783929787,-27.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
